Order method type,Retailer type,Product line,Revenue,Date
Web,Department,Personal,0.09294225,2014-03-30
Web,Department,Personal,0.1195362,2014-03-30
Web,Department,Personal,0.12658208,2014-03-30
Web,Department,Personal,0.04129728,2014-03-30
Web,Department,Personal,0.027689,2014-03-30
Web,Department,Personal,0.0280575,2014-03-30
Web,Department,Personal,0.04611383,2014-03-30
Web,Department,Personal,0.035544599999999996,2014-03-30
Web,Department,Personal,0.03113024,2014-03-30
Web,Department,Personal,0.0246365,2014-03-30
Web,Department,Personal,0.056806199999999994,2014-03-30
Web,Department,Personal,0.00464,2014-03-30
Web,Department,Personal,0.008234,2014-03-30
Web,Department,Personal,0.034545,2014-03-30
Web,Department,Golf,0.041029,2014-03-30
Web,Department,Golf,0.17976244,2014-03-30
Web,Department,Golf,0.10810496,2014-03-30
Web,Department,Golf,0.34083983,2014-03-30
Web,Department,Golf,0.061944,2014-03-30
Web,Department,Golf,0.14104064000000002,2014-03-30
Web,Department,Golf,0.05397224,2014-03-30
Web,Department,Golf,0,2014-03-30
Web,Department,Golf,0,2014-03-30
Web,Department,Golf,0.01454841,2014-03-30
Web,Department,Golf,0.0188598,2014-03-30
Web,Department,Golf,0.0079695,2014-03-30
Web,Outdoors,Camping,0.060520449999999996,2014-03-30
Web,Outdoors,Camping,0.03669026,2014-03-30
Web,Outdoors,Camping,0.01847495,2014-03-30
Web,Outdoors,Camping,0.048538080000000004,2014-03-30
Web,Outdoors,Camping,0.05853425,2014-03-30
Web,Outdoors,Camping,0.11531574,2014-03-30
Web,Outdoors,Camping,0.03907278,2014-03-30
Web,Outdoors,Camping,0.02728032,2014-03-30
Web,Outdoors,Camping,0.05377801,2014-03-30
Web,Outdoors,Camping,0.1635033,2014-03-30
Web,Outdoors,Camping,0.1892151,2014-03-30
Web,Outdoors,Camping,0.29988859999999995,2014-03-30
Web,Outdoors,Camping,0.10250630000000001,2014-03-30
Web,Outdoors,Camping,0.009131760000000001,2014-03-30
Web,Outdoors,Camping,0.09555065,2014-03-30
Web,Outdoors,Camping,0.22483667999999998,2014-03-30
Web,Outdoors,Camping,0.01474712,2014-03-30
Web,Outdoors,Camping,0.018280900000000003,2014-03-30
Web,Outdoors,Camping,0.08000356,2014-03-30
Web,Outdoors,Camping,0.08927639999999999,2014-03-30
Web,Outdoors,Camping,0.1216768,2014-03-30
Web,Outdoors,Camping,0.20540255999999998,2014-03-30
Web,Outdoors,Camping,0.1778981,2014-03-30
Web,Outdoors,Camping,0.046162260000000004,2014-03-30
Web,Outdoors,Camping,0.06738595,2014-03-30
Web,Outdoors,Camping,0.01885441,2014-03-30
Web,Outdoors,Camping,0.0177012,2014-03-30
Web,Outdoors,Camping,0.02095218,2014-03-30
Web,Outdoors,Camping,0.01186338,2014-03-30
Web,Outdoors,Camping,0.00307685,2014-03-30
Web,Outdoors,Camping,0.010600799999999999,2014-03-30
Web,Outdoors,Camping,0.03933684,2014-03-30
Web,Outdoors,Mountaineering,0.100016,2014-03-30
Web,Outdoors,Mountaineering,0.0427785,2014-03-30
Web,Outdoors,Mountaineering,0.08496714,2014-03-30
Web,Outdoors,Mountaineering,0.08248073,2014-03-30
Web,Outdoors,Mountaineering,0.0468901,2014-03-30
Web,Outdoors,Mountaineering,0.0295165,2014-03-30
Web,Outdoors,Mountaineering,0.059565,2014-03-30
Web,Outdoors,Mountaineering,0.006897,2014-03-30
Web,Outdoors,Mountaineering,0.0825246,2014-03-30
Web,Outdoors,Mountaineering,0.1112545,2014-03-30
Web,Outdoors,Mountaineering,0.08982782,2014-03-30
Web,Outdoors,Mountaineering,0.03524975,2014-03-30
Web,Outdoors,Mountaineering,0.06358662,2014-03-30
Web,Outdoors,Mountaineering,0.047842,2014-03-30
Web,Outdoors,Mountaineering,0.015945479999999998,2014-03-30
Web,Outdoors,Mountaineering,0.047804,2014-03-30
Web,Outdoors,Mountaineering,0.07810744,2014-03-30
Web,Outdoors,Mountaineering,0.043798550000000006,2014-03-30
Web,Outdoors,Mountaineering,0.0399306,2014-03-30
Web,Outdoors,Mountaineering,0.1086844,2014-03-30
Web,Outdoors,Mountaineering,0.266,2014-03-30
Web,Outdoors,Personal,0.018316040000000002,2014-03-30
Web,Outdoors,Personal,0.0066063599999999995,2014-03-30
Web,Outdoors,Personal,0.019599909999999998,2014-03-30
Web,Outdoors,Personal,0.00484857,2014-03-30
Web,Outdoors,Personal,0.022372799999999998,2014-03-30
Web,Outdoors,Personal,0.152497,2014-03-30
Web,Outdoors,Personal,0.2837516,2014-03-30
Web,Outdoors,Personal,0.09790560000000001,2014-03-30
Web,Outdoors,Personal,0.0905322,2014-03-30
Web,Outdoors,Personal,0.2013208,2014-03-30
Web,Outdoors,Personal,0.1773056,2014-03-30
Web,Outdoors,Personal,0.038086800000000004,2014-03-30
Web,Outdoors,Personal,0.051619,2014-03-30
Web,Outdoors,Personal,0.014071760000000001,2014-03-30
Web,Outdoors,Personal,0.0123079,2014-03-30
Web,Outdoors,Personal,0.02747793,2014-03-30
Web,Outdoors,Personal,0.01230894,2014-03-30
Web,Outdoors,Personal,0.0436725,2014-03-30
Web,Outdoors,Personal,0.0636163,2014-03-30
Web,Outdoors,Personal,0.12924455,2014-03-30
Web,Outdoors,Personal,0.1108338,2014-03-30
Web,Outdoors,Personal,0.139485,2014-03-30
Web,Outdoors,Personal,0.24071515,2014-03-30
Web,Outdoors,Personal,0.26886295,2014-03-30
Web,Outdoors,Personal,0.0560441,2014-03-30
Web,Outdoors,Personal,0.22168545,2014-03-30
Web,Outdoors,Personal,0.19618375,2014-03-30
Web,Outdoors,Personal,0.1245482,2014-03-30
Web,Outdoors,Personal,0.07966268,2014-03-30
Web,Outdoors,Personal,0.03457188,2014-03-30
Web,Outdoors,Personal,0.15657867,2014-03-30
Web,Outdoors,Personal,0.035858129999999995,2014-03-30
Web,Outdoors,Personal,0.01201216,2014-03-30
Web,Outdoors,Personal,0.028456,2014-03-30
Web,Outdoors,Personal,0.0278124,2014-03-30
Web,Outdoors,Personal,0.11363408,2014-03-30
Web,Outdoors,Personal,0.031595200000000004,2014-03-30
Web,Outdoors,Personal,0.09162912,2014-03-30
Web,Outdoors,Personal,0.0105664,2014-03-30
Web,Outdoors,Personal,0.12203739999999999,2014-03-30
Web,Outdoors,Personal,0.12245291999999999,2014-03-30
Web,Outdoors,Personal,0.040404419999999996,2014-03-30
Web,Outdoors,Personal,0.20525968,2014-03-30
Web,Outdoors,Personal,0.077336,2014-03-30
Web,Outdoors,Personal,0.063008,2014-03-30
Web,Outdoors,Personal,0.0611,2014-03-30
Sales visit,Department,Personal,0.040768,2014-03-30
Web,Department,Camping,0.06256869,2014-03-30
Web,Department,Camping,0.03126386,2014-03-30
Web,Department,Camping,0.0229414,2014-03-30
Web,Department,Camping,0.02955754,2014-03-30
Web,Department,Camping,0.05884668,2014-03-30
Web,Department,Camping,0.07159663000000001,2014-03-30
Web,Department,Camping,0.06070251,2014-03-30
Web,Department,Camping,0.04354236,2014-03-30
Web,Department,Camping,0.06984332,2014-03-30
Web,Department,Camping,0.014566629999999999,2014-03-30
Web,Department,Camping,0.06477275,2014-03-30
Web,Department,Camping,0.26218040000000004,2014-03-30
Web,Department,Camping,0.4559192,2014-03-30
Web,Department,Camping,0.27146496000000003,2014-03-30
Web,Department,Camping,0.00628768,2014-03-30
Web,Department,Camping,0.15799914,2014-03-30
Web,Department,Camping,0.18817201,2014-03-30
Web,Department,Camping,0.34852296000000005,2014-03-30
Web,Department,Camping,0.059245900000000004,2014-03-30
Web,Department,Camping,0.050128110000000003,2014-03-30
Web,Department,Camping,0.0201545,2014-03-30
Web,Department,Camping,0.049828519999999994,2014-03-30
Web,Department,Camping,0.00906948,2014-03-30
Web,Department,Camping,0.1281952,2014-03-30
Web,Department,Camping,0.24858892999999999,2014-03-30
Web,Department,Camping,0.29341840999999996,2014-03-30
Web,Department,Camping,0.11274481,2014-03-30
Web,Department,Camping,0.09720336,2014-03-30
Web,Department,Camping,0.03618947,2014-03-30
Web,Department,Camping,0.01679736,2014-03-30
Web,Department,Camping,0.023601599999999997,2014-03-30
Web,Department,Camping,0.011338049999999999,2014-03-30
Web,Department,Camping,0.02669102,2014-03-30
Web,Department,Camping,0.021380220000000002,2014-03-30
Web,Department,Camping,0.0290164,2014-03-30
Web,Department,Camping,0.0117859,2014-03-30
Web,Department,Camping,0.012872399999999999,2014-03-30
Web,Department,Camping,0.03397152,2014-03-30
Web,Department,Camping,0.1048394,2014-03-30
Web,Department,Camping,0.00935408,2014-03-30
Web,Department,Mountaineering,0.148504,2014-03-30
Web,Department,Mountaineering,0.0344755,2014-03-30
Web,Department,Mountaineering,0.19430470000000002,2014-03-30
Web,Department,Mountaineering,0.16004539,2014-03-30
Web,Department,Mountaineering,0.0527953,2014-03-30
Web,Department,Mountaineering,0.0618735,2014-03-30
Web,Department,Mountaineering,0.1424335,2014-03-30
Web,Department,Mountaineering,0.015081,2014-03-30
Web,Department,Mountaineering,0.1013802,2014-03-30
Web,Department,Mountaineering,0.1309385,2014-03-30
Web,Department,Mountaineering,0.10667283999999999,2014-03-30
Web,Department,Mountaineering,0.05852861,2014-03-30
Web,Department,Mountaineering,0.1092764,2014-03-30
Web,Department,Mountaineering,0.0781432,2014-03-30
Web,Department,Mountaineering,0.02765952,2014-03-30
Web,Department,Mountaineering,0.11666,2014-03-30
Web,Department,Mountaineering,0.08266624,2014-03-30
Web,Department,Mountaineering,0.02439785,2014-03-30
Web,Department,Mountaineering,0.044076800000000006,2014-03-30
Web,Department,Mountaineering,0.213408,2014-03-30
Web,Department,Mountaineering,0.300656,2014-03-30
Web,Department,Personal,0.0279132,2014-03-30
Web,Department,Personal,0.0214095,2014-03-30
Web,Department,Personal,0.049270919999999996,2014-03-30
Web,Department,Personal,0.00540038,2014-03-30
Web,Department,Personal,0.024050759999999997,2014-03-30
Web,Department,Personal,0.055918,2014-03-30
Web,Department,Personal,0.12388560000000001,2014-03-30
Web,Department,Personal,0.034573599999999996,2014-03-30
Web,Department,Personal,0.0653686,2014-03-30
Web,Department,Personal,0.1220964,2014-03-30
Web,Department,Personal,0.0665902,2014-03-30
Web,Department,Personal,0.024390400000000003,2014-03-30
Web,Department,Personal,0.025094099999999998,2014-03-30
Web,Department,Personal,0.09269135,2014-03-30
Web,Department,Personal,0.043589699999999995,2014-03-30
Web,Department,Personal,0.1460286,2014-03-30
Web,Department,Personal,0.0114785,2014-03-30
Web,Department,Personal,0.008585120000000002,2014-03-30
Web,Department,Personal,0.0633975,2014-03-30
Web,Department,Personal,0.0756425,2014-03-30
Web,Department,Personal,0.15234545000000002,2014-03-30
Web,Department,Personal,0.0119272,2014-03-30
Web,Department,Personal,0.07718,2014-03-30
Web,Department,Personal,0.15705775,2014-03-30
Web,Department,Personal,0.1331796,2014-03-30
Web,Department,Personal,0.076673,2014-03-30
Web,Department,Personal,0.20802535,2014-03-30
Web,Department,Personal,0.0512015,2014-03-30
Web,Department,Personal,0.1260518,2014-03-30
Web,Department,Personal,0.07237314,2014-03-30
Web,Department,Personal,0.0186417,2014-03-30
Web,Department,Personal,0.05139692,2014-03-30
Web,Department,Personal,0.03824073,2014-03-30
Web,Department,Personal,0.01937728,2014-03-30
Web,Department,Personal,0.0048433,2014-03-30
Web,Department,Personal,0.0273738,2014-03-30
Web,Department,Personal,0.06311893,2014-03-30
Web,Department,Personal,0.08281,2014-03-30
Web,Department,Personal,0.069416,2014-03-30
Web,Department,Personal,0.018206720000000003,2014-03-30
Web,Department,Personal,0.037947800000000004,2014-03-30
Web,Department,Personal,0.05396238,2014-03-30
Web,Department,Personal,0.0540558,2014-03-30
Web,Department,Personal,0.07270064999999999,2014-03-30
Web,Department,Personal,0.12454746000000001,2014-03-30
Web,Department,Personal,0.060942,2014-03-30
Web,Department,Personal,0.040454,2014-03-30
Web,Department,Personal,0.0282,2014-03-30
Web,Department,Golf,0.06123931,2014-03-30
Web,Department,Golf,0.07700992,2014-03-30
Web,Department,Golf,0.04874912,2014-03-30
Web,Department,Golf,0.012858719999999999,2014-03-30
Web,Department,Golf,0.01836973,2014-03-30
Web,Department,Golf,0.0105264,2014-03-30
Web,Sports,Camping,0.0222988,2014-03-30
Web,Sports,Camping,0.02766182,2014-03-30
Web,Sports,Camping,0.053626410000000006,2014-03-30
Web,Sports,Camping,0.05156859,2014-03-30
Web,Sports,Camping,0.08348022000000001,2014-03-30
Web,Sports,Camping,0.35232324,2014-03-30
Web,Sports,Camping,0.1372737,2014-03-30
Web,Sports,Camping,0.2030611,2014-03-30
Web,Sports,Camping,0.1272492,2014-03-30
Web,Sports,Camping,0.04583682,2014-03-30
Web,Sports,Camping,0.01237152,2014-03-30
Web,Sports,Camping,0.07728777,2014-03-30
Web,Sports,Camping,0.10057229,2014-03-30
Web,Sports,Camping,0.06565413,2014-03-30
Web,Sports,Camping,0.0093766,2014-03-30
Web,Sports,Camping,0.10303188,2014-03-30
Web,Sports,Camping,0.14294585999999998,2014-03-30
Web,Sports,Camping,0.1148868,2014-03-30
Web,Sports,Camping,0.0443871,2014-03-30
Web,Sports,Camping,0.02505344,2014-03-30
Web,Sports,Camping,0.02896154,2014-03-30
Web,Sports,Camping,0.02993767,2014-03-30
Web,Sports,Camping,0.01623208,2014-03-30
Web,Sports,Mountaineering,0.04921,2014-03-30
Web,Sports,Personal,0.037984699999999996,2014-03-30
Web,Sports,Personal,0.04849622,2014-03-30
Web,Sports,Personal,0.01096736,2014-03-30
Web,Sports,Personal,0.01146606,2014-03-30
Web,Sports,Personal,0.054458,2014-03-30
Web,Sports,Personal,0.16095679999999998,2014-03-30
Web,Sports,Personal,0.0461472,2014-03-30
Web,Sports,Personal,0.0056286999999999995,2014-03-30
Web,Sports,Personal,0.0657224,2014-03-30
Web,Sports,Personal,0.0390426,2014-03-30
Web,Sports,Personal,0.021137,2014-03-30
Web,Sports,Personal,0.041736699999999995,2014-03-30
Web,Sports,Personal,0.03636142,2014-03-30
Web,Sports,Personal,0.018253400000000003,2014-03-30
Web,Sports,Personal,0.02933959,2014-03-30
Web,Sports,Personal,0.00133488,2014-03-30
Web,Sports,Personal,0.0431325,2014-03-30
Web,Sports,Personal,0.045653599999999996,2014-03-30
Web,Sports,Personal,0.1448626,2014-03-30
Web,Sports,Personal,0.09414175,2014-03-30
Web,Sports,Personal,0.0688075,2014-03-30
Web,Sports,Personal,0.1022824,2014-03-30
Web,Sports,Personal,0.1847282,2014-03-30
Web,Sports,Personal,0.0376136,2014-03-30
Web,Sports,Personal,0.2409943,2014-03-30
Web,Sports,Personal,0.091202,2014-03-30
Web,Sports,Personal,0.04241405,2014-03-30
Web,Sports,Personal,0.12778564,2014-03-30
Web,Sports,Personal,0.01825434,2014-03-30
Web,Sports,Personal,0.09949625,2014-03-30
Web,Sports,Personal,0.021222,2014-03-30
Web,Sports,Personal,0.03121408,2014-03-30
Web,Sports,Personal,0.0127585,2014-03-30
Web,Sports,Personal,0.016886099999999998,2014-03-30
Web,Sports,Personal,0.11463438000000001,2014-03-30
Web,Sports,Personal,0.03822,2014-03-30
Web,Sports,Personal,0.03314614,2014-03-30
Web,Sports,Personal,0.027716479999999998,2014-03-30
Web,Sports,Personal,0.0520479,2014-03-30
Web,Sports,Personal,0.10129725,2014-03-30
Web,Sports,Personal,0.15480629999999998,2014-03-30
Web,Sports,Personal,0.13767285999999998,2014-03-30
Web,Sports,Personal,0.036047,2014-03-30
Web,Sports,Personal,0.030072,2014-03-30
Web,Sports,Personal,0.030785,2014-03-30
Web,Sports,Golf,0.017518,2014-03-30
Web,Sports,Golf,0.23324548,2014-03-30
Web,Sports,Golf,0.09628098,2014-03-30
Web,Sports,Golf,0.44977133,2014-03-30
Web,Sports,Golf,0.026448,2014-03-30
Web,Sports,Golf,0.14079857,2014-03-30
Web,Sports,Golf,0.02057164,2014-03-30
Web,Sports,Golf,0.0478764,2014-03-30
Web,Sports,Golf,2.46e-4,2014-03-30
Web,Sports,Golf,0.03838926,2014-03-30
Sales visit,Sports,Camping,0.02756946,2014-03-30
Sales visit,Sports,Camping,0.05136885,2014-03-30
Sales visit,Sports,Camping,0.11841760000000001,2014-03-30
Sales visit,Sports,Camping,0.13212,2014-03-30
Sales visit,Sports,Camping,1.7544999999999998e-4,2014-03-30
Web,Department,Personal,0.003942,2014-03-30
Web,Department,Personal,0.0530082,2014-03-30
Web,Department,Personal,0.017854400000000003,2014-03-30
Web,Department,Personal,0.010831700000000001,2014-03-30
Web,Department,Personal,0.0434444,2014-03-30
Web,Department,Personal,0.00381,2014-03-30
Web,Department,Personal,0.0127317,2014-03-30
Web,Department,Personal,0.0338955,2014-03-30
Web,Department,Personal,0.04081705,2014-03-30
Web,Department,Personal,0.0288355,2014-03-30
Web,Department,Personal,0.01343,2014-03-30
Web,Department,Personal,0.015797600000000002,2014-03-30
Web,Department,Personal,0.07674510000000001,2014-03-30
Web,Department,Personal,0.0709789,2014-03-30
Web,Department,Personal,0.07810325,2014-03-30
Web,Department,Personal,0.03477075,2014-03-30
Web,Department,Personal,0.021125,2014-03-30
Web,Department,Personal,0.01102,2014-03-30
Web,Department,Personal,0.011098,2014-03-30
Web,Outdoors,Camping,0.09074278,2014-03-30
Web,Outdoors,Camping,0.045033580000000004,2014-03-30
Web,Outdoors,Camping,0.07585428999999999,2014-03-30
Web,Outdoors,Camping,0.04202012,2014-03-30
Web,Outdoors,Camping,0.16183323000000002,2014-03-30
Web,Outdoors,Camping,0.09402449,2014-03-30
Web,Outdoors,Camping,0.07973150999999999,2014-03-30
Web,Outdoors,Camping,0.18224352,2014-03-30
Web,Outdoors,Camping,0.09484149,2014-03-30
Web,Outdoors,Camping,0.01912521,2014-03-30
Web,Outdoors,Camping,0.09623380000000001,2014-03-30
Web,Outdoors,Camping,0.3141218,2014-03-30
Web,Outdoors,Camping,0.8459956999999999,2014-03-30
Web,Outdoors,Camping,0.3605394,2014-03-30
Web,Outdoors,Camping,0.11775321000000001,2014-03-30
Web,Outdoors,Camping,0.016095520000000002,2014-03-30
Web,Outdoors,Camping,0.19762731,2014-03-30
Web,Outdoors,Camping,0.13544479,2014-03-30
Web,Outdoors,Camping,0.1979652,2014-03-30
Web,Outdoors,Camping,0.07182053999999999,2014-03-30
Web,Outdoors,Camping,0.02347402,2014-03-30
Web,Outdoors,Camping,0.0270918,2014-03-30
Web,Outdoors,Camping,0.13032838,2014-03-30
Web,Outdoors,Camping,0.19915578,2014-03-30
Web,Outdoors,Camping,0.340858,2014-03-30
Web,Outdoors,Camping,0.34655212,2014-03-30
Web,Outdoors,Camping,0.22572285,2014-03-30
Web,Outdoors,Camping,0.10688291999999999,2014-03-30
Web,Outdoors,Camping,0.14021864,2014-03-30
Web,Outdoors,Camping,0.03237147,2014-03-30
Web,Outdoors,Camping,0.023585119999999998,2014-03-30
Web,Outdoors,Camping,0.0640386,2014-03-30
Web,Outdoors,Camping,0.03545665,2014-03-30
Web,Outdoors,Camping,0.03632794,2014-03-30
Web,Outdoors,Camping,0.01368126,2014-03-30
Web,Outdoors,Camping,0.04654664,2014-03-30
Web,Outdoors,Camping,0.01686808,2014-03-30
Web,Outdoors,Camping,0.061468959999999996,2014-03-30
Web,Outdoors,Camping,0.01524858,2014-03-30
Web,Outdoors,Camping,0.059946980000000004,2014-03-30
Web,Outdoors,Camping,0.01506282,2014-03-30
Web,Outdoors,Mountaineering,0.19304,2014-03-30
Web,Outdoors,Mountaineering,0.1333895,2014-03-30
Web,Outdoors,Mountaineering,0.39585465999999997,2014-03-30
Web,Outdoors,Mountaineering,0.30861995000000003,2014-03-30
Web,Outdoors,Mountaineering,0.2021125,2014-03-30
Web,Outdoors,Mountaineering,0.12356175,2014-03-30
Web,Outdoors,Mountaineering,0.2686695,2014-03-30
Web,Outdoors,Mountaineering,0.031713,2014-03-30
Web,Outdoors,Mountaineering,0.135612,2014-03-30
Web,Outdoors,Mountaineering,0.171969,2014-03-30
Web,Outdoors,Mountaineering,0.13796735999999998,2014-03-30
Web,Outdoors,Mountaineering,0.07622235000000001,2014-03-30
Web,Outdoors,Mountaineering,0.14247751,2014-03-30
Web,Outdoors,Mountaineering,0.10225039999999999,2014-03-30
Web,Outdoors,Mountaineering,0.03603852,2014-03-30
Web,Outdoors,Mountaineering,0.249964,2014-03-30
Web,Outdoors,Mountaineering,0.1762736,2014-03-30
Web,Outdoors,Mountaineering,0.09466318,2014-03-30
Web,Outdoors,Mountaineering,0.09336960000000001,2014-03-30
Web,Outdoors,Mountaineering,0.302214,2014-03-30
Web,Outdoors,Mountaineering,0.423244,2014-03-30
Web,Outdoors,Personal,0.0129809,2014-03-30
Web,Outdoors,Personal,0.00970564,2014-03-30
Web,Outdoors,Personal,0.07491349,2014-03-30
Web,Outdoors,Personal,0.01424583,2014-03-30
Web,Outdoors,Personal,0.03048294,2014-03-30
Web,Outdoors,Personal,0.162133,2014-03-30
Web,Outdoors,Personal,0.287547,2014-03-30
Web,Outdoors,Personal,0.07471639999999999,2014-03-30
Web,Outdoors,Personal,0.1644148,2014-03-30
Web,Outdoors,Personal,0.2472629,2014-03-30
Web,Outdoors,Personal,0.1250528,2014-03-30
Web,Outdoors,Personal,0.0285795,2014-03-30
Web,Outdoors,Personal,0.0846204,2014-03-30
Web,Outdoors,Personal,0.01408,2014-03-30
Web,Outdoors,Personal,0.00732628,2014-03-30
Web,Outdoors,Personal,0.1272375,2014-03-30
Web,Outdoors,Personal,0.1211429,2014-03-30
Web,Outdoors,Personal,0.24588305,2014-03-30
Web,Outdoors,Personal,0.0955235,2014-03-30
Web,Outdoors,Personal,0.1331525,2014-03-30
Web,Outdoors,Personal,0.3935476,2014-03-30
Web,Outdoors,Personal,0.34743284999999996,2014-03-30
Web,Outdoors,Personal,0.04407,2014-03-30
Web,Outdoors,Personal,0.39738209999999996,2014-03-30
Web,Outdoors,Personal,0.2338115,2014-03-30
Web,Outdoors,Personal,0.24452295000000002,2014-03-30
Web,Outdoors,Personal,0.0857691,2014-03-30
Web,Outdoors,Personal,0.0473709,2014-03-30
Web,Outdoors,Personal,0.20558768,2014-03-30
Web,Outdoors,Personal,0.0486534,2014-03-30
Web,Outdoors,Personal,0.04611968,2014-03-30
Web,Outdoors,Personal,0.10613539999999999,2014-03-30
Web,Outdoors,Personal,0.0523482,2014-03-30
Web,Outdoors,Personal,0.10344880000000001,2014-03-30
Web,Outdoors,Personal,0.0373111,2014-03-30
Web,Outdoors,Personal,0.1142209,2014-03-30
Web,Outdoors,Personal,0.12701385,2014-03-30
Web,Outdoors,Personal,0.06770717999999999,2014-03-30
Web,Outdoors,Personal,0.0936738,2014-03-30
Web,Outdoors,Personal,0.26279568,2014-03-30
Web,Outdoors,Personal,0.067757,2014-03-30
Web,Outdoors,Personal,0.047614,2014-03-30
Web,Outdoors,Personal,0.03666,2014-03-30
Web,Sports,Camping,0.0311558,2014-03-30
Web,Sports,Camping,0.0358288,2014-03-30
Web,Sports,Camping,0.16479114,2014-03-30
Web,Sports,Camping,0.05933421,2014-03-30
Web,Sports,Camping,0.27637332000000003,2014-03-30
Web,Sports,Camping,0.19478025,2014-03-30
Web,Sports,Camping,0.06480378,2014-03-30
Web,Sports,Camping,0.00764792,2014-03-30
Web,Sports,Camping,0.11374911,2014-03-30
Web,Sports,Camping,0.24606035999999998,2014-03-30
Web,Sports,Camping,0.24230856,2014-03-30
Web,Sports,Camping,0.096728,2014-03-30
Web,Sports,Camping,0.04417671,2014-03-30
Web,Sports,Camping,0.012040799999999999,2014-03-30
Web,Sports,Camping,0.05171446,2014-03-30
Web,Sports,Camping,0.0759408,2014-03-30
Web,Sports,Camping,0.146664,2014-03-30
Web,Sports,Camping,0.1638288,2014-03-30
Web,Sports,Camping,0.15530895,2014-03-30
Web,Sports,Camping,0.04553104,2014-03-30
Web,Sports,Camping,0.06501173,2014-03-30
Web,Sports,Camping,0.01953179,2014-03-30
Web,Sports,Camping,0.024554799999999998,2014-03-30
Web,Sports,Camping,0.0328689,2014-03-30
Web,Sports,Camping,0.016242549999999998,2014-03-30
Web,Sports,Camping,0.03363093,2014-03-30
Web,Sports,Camping,0.03802202,2014-03-30
Web,Sports,Camping,0.03210566,2014-03-30
Web,Sports,Camping,0.09096689999999999,2014-03-30
Web,Sports,Camping,0.02274502,2014-03-30
Web,Sports,Personal,0.032476200000000004,2014-03-30
Web,Sports,Personal,0.01924816,2014-03-30
Web,Sports,Personal,0.021769069999999998,2014-03-30
Web,Sports,Personal,0.00763502,2014-03-30
Web,Sports,Personal,0.017338919999999997,2014-03-30
Web,Sports,Personal,0.066795,2014-03-30
Web,Sports,Personal,0.2525246,2014-03-30
Web,Sports,Personal,0.0624536,2014-03-30
Web,Sports,Personal,0.0639969,2014-03-30
Web,Sports,Personal,0.1033435,2014-03-30
Web,Sports,Personal,0.0935532,2014-03-30
Web,Sports,Personal,0.011603200000000001,2014-03-30
Web,Sports,Personal,0.052139,2014-03-30
Web,Sports,Personal,0.054135,2014-03-30
Web,Sports,Personal,0.0729232,2014-03-30
Web,Sports,Personal,0.1603666,2014-03-30
Web,Sports,Personal,0.030485150000000003,2014-03-30
Web,Sports,Personal,0.1175975,2014-03-30
Web,Sports,Personal,0.17729375,2014-03-30
Web,Sports,Personal,0.23808585000000002,2014-03-30
Web,Sports,Personal,0.024789099999999998,2014-03-30
Web,Sports,Personal,0.2154549,2014-03-30
Web,Sports,Personal,0.12263425,2014-03-30
Web,Sports,Personal,0.07799925,2014-03-30
Web,Sports,Personal,0.18133517999999998,2014-03-30
Web,Sports,Personal,0.02349824,2014-03-30
Web,Sports,Personal,0.0161087,2014-03-30
Web,Sports,Personal,0.0193242,2014-03-30
Web,Sports,Personal,0.14274281,2014-03-30
Web,Sports,Personal,0.0563108,2014-03-30
Web,Sports,Personal,0.04876474,2014-03-30
Web,Sports,Personal,0.03438144,2014-03-30
Web,Sports,Personal,0.0452594,2014-03-30
Web,Sports,Personal,0.07810404,2014-03-30
Web,Sports,Personal,0.2093553,2014-03-30
Web,Sports,Personal,0.06661589999999999,2014-03-30
Web,Sports,Personal,0.053261,2014-03-30
Web,Sports,Personal,0.029356,2014-03-30
Web,Sports,Personal,0.04089,2014-03-30
Telephone,Outdoors,Camping,0.046779839999999996,2014-03-30
Telephone,Outdoors,Camping,0.050426849999999995,2014-03-30
Telephone,Outdoors,Camping,0.036910080000000005,2014-03-30
Telephone,Outdoors,Camping,0.03248408,2014-03-30
Telephone,Outdoors,Camping,0.111303,2014-03-30
Telephone,Outdoors,Camping,0.199188,2014-03-30
Telephone,Outdoors,Camping,0.11028264,2014-03-30
Telephone,Outdoors,Camping,0.03714363,2014-03-30
Telephone,Outdoors,Camping,0.06556194,2014-03-30
Telephone,Outdoors,Camping,0.02561124,2014-03-30
Telephone,Outdoors,Camping,0.05651748,2014-03-30
Telephone,Outdoors,Camping,0.051086400000000004,2014-03-30
Telephone,Outdoors,Camping,0.04518001,2014-03-30
Telephone,Outdoors,Camping,0.01127213,2014-03-30
Telephone,Outdoors,Camping,0.01056292,2014-03-30
Telephone,Outdoors,Camping,0.009329299999999999,2014-03-30
Telephone,Outdoors,Mountaineering,0.042712,2014-03-30
Telephone,Outdoors,Mountaineering,0.0312265,2014-03-30
Telephone,Outdoors,Mountaineering,0.09649369000000001,2014-03-30
Telephone,Outdoors,Mountaineering,0.06827875,2014-03-30
Telephone,Outdoors,Mountaineering,0.046468300000000004,2014-03-30
Telephone,Outdoors,Mountaineering,0.02871375,2014-03-30
Telephone,Outdoors,Mountaineering,0.0571615,2014-03-30
Telephone,Outdoors,Mountaineering,0.00792,2014-03-30
Telephone,Outdoors,Mountaineering,0.0315596,2014-03-30
Telephone,Outdoors,Mountaineering,0.022594799999999998,2014-03-30
